,Unnamed: 0,Geographic Area,City,Median Income,percent_completed_hs,poverty_rate,share_white,share_black,share_native_american,share_asian,share_hispanic
1892,1892,AR,West Memphis,30627,80.6,30.9,34.4,63.5,0.2,0.4,1.6
1893,1893,AR,West Point,38333,85.5,34.8,86.5,7,0,0,7
1894,1894,AR,Wheatley,38636,86.7,22.3,73,26.8,0,0,0.6
1895,1895,AR,Whelen Springs,35000,42.9,30.2,84.8,13,2.2,0,2.2
1896,1896,AR,White Hall,61477,90.6,11,83.8,10.6,0.3,3.8,1.4
1897,1897,AR,Wickes,21845,70.5,37,65.1,0.4,2.1,0,52.1
1898,1898,AR,Widener,26406,78.4,8.9,35.9,61.5,0,0,5.1
1899,1899,AR,Wiederkehr Village,58750,100,0,97.4,0,0,0,0
1900,1900,AR,Williford,(X),82.4,16.3,86.7,0,4,0,0
1901,1901,AR,Willisville,38750,90.4,15.3,82.9,14.5,0,0,2.6
1902,1902,AR,Wilmar,34500,87.3,30.9,26.2,71.2,0,0,2.2
1903,1903,AR,Wilmot,22188,84,28.2,20.9,76.7,0.2,0,2.7
1904,1904,AR,Wilson,48000,81.8,22.1,75.3,21.7,0.3,0.7,1
1905,1905,AR,Wilton,29792,74.3,29.4,63.1,34.8,0,0,1.6
1906,1906,AR,Winchester,15750,71.2,64,26.9,68.9,0.6,1.2,0
1907,1907,AR,Winslow,37917,79.4,20.5,95.9,0.3,0.5,0.5,2
1908,1908,AR,Winthrop,51250,76.8,27.5,91.7,2.1,1.6,0,1.6
1909,1909,AR,Woodlawn,(X),93.6,1.9,99,0,0,0,1.4
1910,1910,AR,Woodson,29185,79.1,15.2,21.6,71.2,0.5,4.7,2.2
1911,1911,AR,Wooster,60417,87.8,10.8,95,0,0.9,0.7,1.6
1912,1912,AR,Wrightsville,31563,73.1,18.4,33.9,62.7,0.3,0.3,3.4
1913,1913,AR,Wynne,39015,83.4,22.3,65.7,31.4,0.2,0.9,1.9
1914,1914,AR,Yarborough Landing,35917,77.7,7.9,95.1,1.4,2.1,0,1.4
1915,1915,AR,Yellville,29402,79.2,16.8,97.1,0.2,0.8,0.2,2.6
1916,1916,AR,Zinc,18125,77.6,40.6,88.3,1,0,0,1.9
1917,1917,CA,Acalanes Ridge,156953,100,2.5,83.6,0.4,0.7,11.1,4.4
1918,1918,CA,Acampo,152713,77.1,0,49.6,0,0.3,0.9,58.4
1919,1919,CA,Acton,89150,88.2,7.6,86.4,0.8,0.9,2,18.1
1920,1920,CA,Adelanto,33298,67.5,40.3,43.8,20.5,1.3,1.9,58.3
1921,1921,CA,Adin,(X),100,12.6,88.2,0.7,2.9,0,11.8
1922,1922,CA,Agoura Hills,113658,95.1,5.8,84.3,1.3,0.3,7.5,9.5
1923,1923,CA,Agua Dulce,99638,96.6,6.4,85.4,1.8,0.7,2.3,18.3
1924,1924,CA,Aguanga,43505,81.1,7,82.4,1,1.8,2.1,24.3
1925,1925,CA,Ahwahnee,62715,92.5,11.7,91.9,0.3,1.3,0.7,8.7
1926,1926,CA,Airport,32845,45.9,37.4,56.4,2.1,2.4,3.4,63.6
1927,1927,CA,Alameda,79312,91.3,9.8,50.8,6.4,0.6,31.2,11
1928,1928,CA,Alamo,165070,98.5,1.9,86.9,0.5,0.1,8.2,5.8
1929,1929,CA,Albany,79596,96.4,11.4,54.6,3.5,0.5,31.2,10.2
1930,1930,CA,Albion,(X),93.6,43.2,89.3,0.6,2.4,3,2.4
1931,1931,CA,Alderpoint,33015,70.5,40.8,91.4,0,4.8,0.5,5.4
1932,1932,CA,Alhambra,53582,80.7,15.8,28.3,1.5,0.6,52.9,34.4
1933,1933,CA,Alhambra Valley,116250,90.5,2.2,90.7,0.3,0,4.5,8.8
1934,1934,CA,Aliso Viejo,102367,96.4,4.9,72,2,0.3,14.6,17.1
1935,1935,CA,Alleghany,-,81.9,81.9,100,0,0,0,1.7
1936,1936,CA,Allendale,121875,96.6,3.2,82.3,3.3,1.5,2.8,15.6
1937,1937,CA,Allensworth,28929,37.2,49.5,33.5,4.7,0,1.7,92.6
1938,1938,CA,Almanor,-,-,-,(X),(X),(X),(X),(X)
1939,1939,CA,Alondra Park,56631,77.9,23.2,43.2,9.4,0.4,16.2,50.1
1940,1940,CA,Alpaugh,27222,43.3,48,37.1,0.4,1.1,0.4,84.5
1941,1941,CA,Alpine,77883,90.3,8.8,87.3,1.2,1.6,2.2,14.6
1942,1942,CA,Alpine Village,66667,90.3,3.4,79.8,0,16.7,0.9,5.3
1943,1943,CA,Alta,54773,95,13.8,97,0.2,0.5,0.8,3.8
1944,1944,CA,Altadena,86050,89.5,11,52.8,23.7,0.7,5.4,26.9
1945,1945,CA,Alta Sierra,61167,96.7,2.5,93.1,0.3,0.8,1.1,7.1
1946,1946,CA,Alto,61283,96.2,10.9,87.1,1.1,0.3,4.2,7.2
1947,1947,CA,Alturas,29730,88.2,21.7,86,0.5,2.9,1.6,12.3
1948,1948,CA,Alum Rock,70346,68.2,11.4,42.4,1.3,1.9,13.1,70.7
1949,1949,CA,Amador City,43750,95.6,27,92.4,0,2.2,1.1,5.9
1950,1950,CA,American Canyon,75997,85.2,11.8,38.9,7.9,0.7,32.9,25.7
1951,1951,CA,Amesti,49015,71.7,12.8,54.3,0.3,1.2,2.6,65.4
1952,1952,CA,Anaheim,60752,75.8,16.5,52.7,2.8,0.8,14.8,52.8
1953,1953,CA,Anchor Bay,63967,93.6,0,88.5,0.6,1.5,0.6,8.5
1954,1954,CA,Anderson,32536,85,24.6,83.3,0.7,4.3,2.6,10.8
1955,1955,CA,Angels,57829,91.2,19,86.8,0.3,1.3,1.3,13
1956,1956,CA,Angwin,61531,89.6,11.7,69.6,4.6,0.7,11.1,20.5
1957,1957,CA,Antelope,63607,91.2,13,63.8,8.8,0.9,13.3,14.5
1958,1958,CA,Antioch,64329,86.9,15.4,48.9,17.3,0.9,10.5,31.7
1959,1959,CA,Anza,34153,86,13,80,1.1,1.9,1.2,26.2
1960,1960,CA,Apple Valley,47938,86,20.6,69.1,9.1,1.1,2.9,29.2
1961,1961,CA,Aptos,81180,97.7,6.4,87.1,0.9,0.7,4,9.8
1962,1962,CA,Aptos Hills-Larkin Valley,82500,95.8,10.9,81.3,0.5,0.2,2.3,22.7
1963,1963,CA,Arbuckle,51641,59.1,15.2,57.7,0.6,0.8,0.6,69.9
1964,1964,CA,Arcadia,79934,92.1,9.6,32.3,1.2,0.3,59.2,12.1
1965,1965,CA,Arcata,29435,91.9,41.3,81.8,2,2.3,2.6,11.6
1966,1966,CA,Arden-Arcade,45489,90.2,21.4,70.2,8.7,1,5.6,18.6
1967,1967,CA,Armona,35500,65.3,25.4,49.5,2.4,1.5,2,67
1968,1968,CA,Arnold,52034,92.2,12,93.4,0.5,0.7,1.2,6.7
1969,1969,CA,Aromas,76970,91.3,11.5,75,0.6,1.4,1.8,34.9
1970,1970,CA,Arroyo Grande,62032,93.9,6.8,85.3,0.9,0.7,3.4,15.7
1971,1971,CA,Artesia,60749,76.9,12.4,39,3.6,0.6,37.1,35.8
1972,1972,CA,Artois,60500,78.5,1.8,83.1,0,2.7,1,18.3
1973,1973,CA,Arvin,35609,33.6,29.3,53.1,1,1.2,0.8,92.7
1974,1974,CA,Ashland,45621,76.6,18.4,30.6,19.5,1.1,18.4,42.8
1975,1975,CA,Aspen Springs,-,100,0,95.4,0,0,3.1,1.5
1976,1976,CA,Atascadero,66607,92.6,11,86.4,2.1,1,2.4,15.6
1977,1977,CA,Atherton,"250,000+",97.7,3.8,80.5,1.1,0.1,13.2,3.9
1978,1978,CA,Atwater,41414,72.5,26.2,65.4,4.3,1.3,5,52.6
1979,1979,CA,Auberry,40417,85.6,15.1,86.4,0.4,4.4,1,13
1980,1980,CA,Auburn,53984,93.1,12.8,89,0.8,1,1.8,10
1981,1981,CA,Auburn Lake Trails,100875,97.7,2,93.1,0.2,0.8,1.1,6.1
1982,1982,CA,August,31763,54.4,39.6,46.7,2.7,2.2,4.3,70.3
1983,1983,CA,Avalon,59191,76.9,14.3,62,0.5,0.6,1.3,55.8
1984,1984,CA,Avenal,32432,48.8,36.4,39,10.5,1.2,0.7,71.8
1985,1985,CA,Avery,50647,88.9,27.5,93.5,0.8,1.1,0.5,5.9
1986,1986,CA,Avocado Heights,71148,73,12.8,55.6,0.9,0.7,8.8,82.1
1987,1987,CA,Azusa,53135,77.7,17.6,57.6,3.2,1.2,8.7,67.6
1988,1988,CA,Baker,30750,63.9,23,41.1,0.1,0.7,1.4,68.3
1989,1989,CA,Bakersfield,57095,79.6,19.8,56.8,8.2,1.5,6.2,45.5
1990,1990,CA,Baldwin Park,51742,62.6,16.7,43.9,1.2,0.9,14.2,80.1
1991,1991,CA,Ballard,98125,85.2,7,92.5,0.6,0.2,0.4,9.9
1992,1992,CA,Ballico,28571,75,26.7,58.4,0.5,0.7,2.7,51.7
1993,1993,CA,Bangor,41307,92.5,8.7,84.1,0.8,2.6,0.6,7.3
1994,1994,CA,Banning,40405,80,21.2,64.7,7.3,2.2,5.2,41.1
1995,1995,CA,Barstow,39632,79.8,33.7,52.3,14.6,2.1,3.2,42.8
1996,1996,CA,Bass Lake,27045,98.4,27.6,95.4,0.2,1.9,0.2,4.2
1997,1997,CA,Bay Point,44745,67.6,25.1,41.4,11.6,1.1,9.9,54.9
1998,1998,CA,Bayview CDP (Contra Costa,74934,73.6,4.2,49.7,10.6,1,21,29.7
1999,1999,CA,Bayview CDP (Humboldt,33583,75.2,28.3,78,1.1,4.7,3.5,16.9
2000,2000,CA,Beale AFB,38786,93.6,12.5,71.9,8.9,2.4,3.4,14.5
2001,2001,CA,Bear Creek,(X),46.6,49.1,53.8,1.4,0.7,4.8,58.6
2002,2002,CA,Bear Valley CDP (Alpine,(X),100,20,98.3,0,0,0.8,0.8
2003,2003,CA,Bear Valley CDP (Mariposa,(X),100,22.6,93.6,0,0.8,1.6,6.4
2004,2004,CA,Bear Valley Springs,83159,96.6,4.6,92.3,1.4,0.9,1.1,7.7
2005,2005,CA,Beaumont,64830,86.8,11.8,62.8,6.2,1.5,7.7,40.3
2006,2006,CA,Beckwourth,(X),86.6,5.5,93.1,0,2.5,0.5,6.7
2007,2007,CA,Belden,-,-,-,90.9,0,0,0,0
2008,2008,CA,Bell,37269,47.4,27.7,53.8,0.9,0.9,0.7,93.1
2009,2009,CA,Bella Vista,51690,82.3,14.2,92,0.6,1.5,1.1,6.4
2010,2010,CA,Bell Canyon,208571,99.2,3.9,84.1,2.8,0.2,8.7,5
2011,2011,CA,Bellflower,48823,77.6,17.9,42.2,14,1,11.6,52.3
2012,2012,CA,Bell Gardens,37882,44.3,28.1,49.5,0.9,1.1,0.6,95.7
2013,2013,CA,Belmont,109631,94.9,6.2,67.6,1.6,0.3,19.9,11.5
2014,2014,CA,Belvedere,169659,99.5,3.5,93.8,0.1,0,2.8,3.5
2015,2015,CA,Benbow,46510,100,0,91.6,0,0.6,0.3,7.8
2016,2016,CA,Bend,51823,94.3,7.9,92.1,0.6,2.4,0.5,7.8
2017,2017,CA,Benicia,88394,95.7,5.4,72.5,5.6,0.5,11.1,12
2018,2018,CA,Ben Lomond,70266,96.6,10.8,91.3,0.5,0.8,1.1,8.3
2019,2019,CA,Benton,(X),94.8,19.7,71.1,0.4,21.1,0.4,13.6
2020,2020,CA,Berkeley,66237,95.7,20.4,59.5,10,0.4,19.3,10.8
2021,2021,CA,Bermuda Dunes,60020,89.4,10,74.6,2.5,0.9,3.3,32.6
2022,2022,CA,Berry Creek,38810,82.3,14.7,87.7,0.6,3.4,0.9,6.9
2023,2023,CA,Bertsch-Oceanview,35980,77.2,19.9,74.3,0.1,12.1,3.9,12.7
2024,2024,CA,Bethel Island,35988,90.6,6.2,86.2,1.9,0.7,2.2,13.1
2025,2025,CA,Beverly Hills,97327,95,8.9,82.4,2.2,0.1,8.9,5.7
2026,2026,CA,Bieber,45227,83.2,7.5,84.6,0,4.8,0.3,23.1
2027,2027,CA,Big Bear City,44024,89.9,19.7,83.3,0.7,1.6,0.8,18.9
2028,2028,CA,Big Bear Lake,42031,88.6,18.8,83.8,0.4,1,1.6,21.4
2029,2029,CA,Big Bend,(X),91.9,14.9,83.3,0,9.8,0,2
2030,2030,CA,Big Creek,83456,98.3,1.6,90.3,0.6,0.6,2.9,15.4
2031,2031,CA,Biggs,34911,73,27.8,76.3,0.6,3.2,0.5,34
2032,2032,CA,Big Lagoon,60417,100,21.7,78.5,0,11.8,0,11.8
2033,2033,CA,Big Pine,49250,90.4,10.6,67.9,0.2,24.9,0.7,10.4
2034,2034,CA,Big River,28977,80,19.7,85.7,1.1,3.8,0.2,12.1
2035,2035,CA,Biola,29250,41.4,36.1,31.4,0.4,2.6,19.5,73.7
2036,2036,CA,Bishop,41069,85.8,13,73.9,0.6,2.3,1.6,30.9
2037,2037,CA,Blackhawk,163100,98.2,2.7,73.6,1.8,0.2,19.3,5
2038,2038,CA,Blacklake,70764,100,0,93,0.9,0.8,2.6,7.5
2039,2039,CA,Black Point-Green Point,126406,96.6,3.8,90.7,0.5,0.5,3.4,8.6
2040,2040,CA,Blairsden,(X),100,27.3,97.4,0,0,0,5.1
2041,2041,CA,Bloomfield,122929,100,8.3,81.7,0,0,1.2,18
2042,2042,CA,Bloomington,46792,58.8,22,54.5,2.7,1.3,1.4,81
2043,2043,CA,Blue Lake,56991,93.4,18.4,87.3,0.4,4.4,1,6.5
2044,2044,CA,Bluewater,42875,97.2,2.8,90.7,1.2,0.6,0,6.4
2045,2045,CA,Blythe,42798,69.4,24.4,59.5,15,1.2,1.5,53.2
2046,2046,CA,Bodega,(X),83.7,27.8,95,0,0.9,0.9,4.1
2047,2047,CA,Bodega Bay,86118,89.6,9,88.3,0.2,0.4,3.1,11.7
2048,2048,CA,Bodfish,20959,84.8,28.2,89.9,0.2,2.6,0.7,9.7
2049,2049,CA,Bolinas,74524,95.6,16.9,86.8,1.7,0.6,1,16
2050,2050,CA,Bombay Beach,14821,86.1,35.2,75.6,12.5,2.7,0.3,20
2051,2051,CA,Bonadelle Ranchos-Madera Ranchos,72398,90.9,12.4,82.1,1.3,1.4,2.4,26.9
2052,2052,CA,Bonita,84526,88.2,12,66.9,3.7,0.9,9.6,40.7
2053,2053,CA,Bonny Doon,94444,94.9,12,92.4,0.3,0.6,1.9,6.3
2054,2054,CA,Bonsall,68987,92.4,5.7,80.2,1.7,0.7,3.5,22.4
2055,2055,CA,Boonville,37865,68.9,20.8,60.9,0.9,1.7,0.7,50.2
2056,2056,CA,Bootjack,41796,94.7,7.7,84.5,0.2,3.5,1.1,7.9
2057,2057,CA,Boron,28750,80.2,33.4,77.5,7.2,2.2,2.1,18
2058,2058,CA,Boronda,34009,54.1,20.6,38.7,0.6,1.5,6.8,85.2
2059,2059,CA,Borrego Springs,31563,77.9,15,80.7,0.6,1,0.6,35.5
2060,2060,CA,Bostonia,41620,81.2,20.1,70.8,6.6,0.7,2.4,25.6
2061,2061,CA,Boulder Creek,79964,93.5,10.9,90,1.1,0.6,1.6,7.4
2062,2062,CA,Boulevard,(X),47.7,17.1,86.3,0.6,2.2,1,14
2063,2063,CA,Bowles,(X),70.2,15.9,65.1,3.6,0.6,0.6,42.8
2064,2064,CA,Boyes Hot Springs,56667,73.1,13.2,67.7,0.7,1.4,1.3,49.1
2065,2065,CA,Bradbury,109583,90.2,8.8,62.2,2.1,0.4,26.3,20.8
2066,2066,CA,Bradley,53542,86.2,21.6,91.4,0,2.2,0,11.8
2067,2067,CA,Brawley,37637,70.4,25.2,54.4,2,1,1.4,81.5
2068,2068,CA,Brea,83717,92.1,7.1,67.1,1.4,0.5,18.2,25
2069,2069,CA,Brentwood,92589,90.6,7.3,67.9,6.6,0.6,7.9,26.8
2070,2070,CA,Bret Harte,28361,37.6,45,47.4,1,1,0.8,82.9
2071,2071,CA,Bridgeport,63750,69.2,0.1,84.2,0.2,7.5,0.2,25.7
2072,2072,CA,Brisbane,88141,93.7,4.8,60.2,1.9,0.5,25.3,16.6
2073,2073,CA,Broadmoor,98750,86.9,4.4,40.8,2.4,0.7,40.1,23.5
2074,2074,CA,Brookdale,73787,98.7,11.4,89.9,0.5,0.6,1,10.1
2075,2075,CA,Brooktrails,45254,91.5,17.2,87.1,0.7,2.7,0.8,10.2
2076,2076,CA,Buckhorn,45469,90,16.4,93,0.4,1.5,1,6.9
2077,2077,CA,Buck Meadows,-,100,38.5,74.2,0,0,0,22.6
2078,2078,CA,Bucks Lake,-,100,0,70,0,0,10,30
2079,2079,CA,Buellton,71667,89.3,5.6,81,0.8,1.6,2.8,30.1
2080,2080,CA,Buena Park,70588,83.1,13.4,45.3,3.8,1.1,26.7,39.3
2081,2081,CA,Buena Vista,58472,93.7,19.9,85.1,0.2,5.4,0,8.2
2082,2082,CA,Burbank,66076,88.7,11,72.7,2.5,0.5,11.6,24.5
2083,2083,CA,Burbank,65472,85,12.1,60.8,2.7,1.3,7.7,50.9
2084,2084,CA,Burlingame,94500,96.6,6.9,67.7,1.2,0.3,20.3,13.8
2085,2085,CA,Burney,32105,81.2,23.8,85.1,0.4,7.4,0.2,8.4
2086,2086,CA,Burnt Ranch,56250,87,11.9,85.8,0,5.3,1.4,6.8
2087,2087,CA,Butte Creek Canyon,52206,97.1,10.6,93.1,0,1.8,1.7,4.4
2088,2088,CA,Butte Meadows,-,100,0,95,0,0,0,0
2089,2089,CA,Butte Valley,(X),94.1,5.9,87,0,2.1,1,9.9
2090,2090,CA,Buttonwillow,33889,53,37.1,35.4,2.4,0.7,0.7,78.4
2091,2091,CA,Byron,74583,73,3.6,71.3,4.8,0.9,0.3,39.4
2092,2092,CA,Bystrom,25402,42,34.2,50,2,1.5,2.3,76.2
2093,2093,CA,Cabazon,35833,74.1,30.7,69.1,5.3,3.6,1.5,44.8
2094,2094,CA,Calabasas,106050,97,7.9,83.9,1.6,0.2,8.6,6.4
2095,2095,CA,Calexico,34742,56.6,27.4,60,0.3,0.5,1.3,96.8
2096,2096,CA,California City,54245,79.5,22.8,65.1,15.2,0.9,2.6,38.1
2097,2097,CA,California Hot Springs,(X),100,15,91.9,0,0,2.7,8.1
2098,2098,CA,California Pines,(X),94.6,31.3,80,2.1,3.1,1.2,16
2099,2099,CA,Calimesa,46025,88.3,14.8,86,1.1,1.3,1.3,22.4
2100,2100,CA,Calipatria,31019,57.3,32.6,41.7,20.9,1,1.2,64.1
2101,2101,CA,Calistoga,52733,71.8,16.3,72.5,0.5,0.4,0.9,49.4
2102,2102,CA,Callender,75179,93.4,9.3,79.5,0.6,1.7,3.8,28.1
2103,2103,CA,Calpella,53194,75.9,29.4,68.5,0.4,3.7,0.4,37.7
2104,2104,CA,Calpine,(X),100,14,89.8,0,0,0,12.7
2105,2105,CA,Calwa,26103,63.1,45,48.5,1.2,3.3,2.1,90.1
2106,2106,CA,Camanche North Shore,65231,84.9,4.6,87.8,0.3,1.4,1.2,15.3
2107,2107,CA,Camanche Village,79150,93.5,0.6,90,0,1.1,0.9,14.3
2108,2108,CA,Camarillo,88152,92.2,6.4,75.1,1.9,0.6,10.2,22.9
2109,2109,CA,Cambria,60858,90.2,6.9,85.6,0.3,0.8,1.3,19.7
2110,2110,CA,Cambrian Park,101618,91.7,3.1,79.2,0.8,0.9,6.7,18
2111,2111,CA,Cameron Park,75073,92.9,9.9,89.1,0.8,1.1,2.3,11.3
2112,2112,CA,Camino,71944,94.5,11.9,91.7,0.4,0.8,1,11.3
2113,2113,CA,Camino Tassajara,160583,97.4,8,39.9,2.4,0.2,50.8,6.3
2114,2114,CA,Campbell,96906,93.8,6.2,66.9,2.9,0.7,16.1,18.4
2115,2115,CA,Camp Nelson,(X),100,0,96.9,0,0,0,6.2
2116,2116,CA,Campo,57521,75.8,26.8,77.6,4.2,3.4,1.2,29.6
2117,2117,CA,Camp Pendleton North,39714,98.9,10.8,71.7,9.6,1.6,2.9,22.3
2118,2118,CA,Camp Pendleton South,41715,100,9,70.9,9.3,1.4,2.8,24.4
2119,2119,CA,Camptonville,32125,89.1,15.7,74.1,0,9.5,1.3,3.2
2120,2120,CA,Canby,45463,84.8,19.3,92.7,0.6,2.2,0.3,7.6
2121,2121,CA,Cantua Creek,31806,22.6,32.7,52.4,1.1,0.6,0.2,98.9
2122,2122,CA,Canyondam,-,62.7,0,83.9,0,9.7,6.5,6.5
2123,2123,CA,Canyon Lake,78556,95.9,6.5,89.9,1.2,0.6,1.8,12.3
2124,2124,CA,Capitola,57458,92.5,10,80.3,1.2,0.6,4.3,19.7
2125,2125,CA,Caribou,-,-,-,(X),(X),(X),(X),(X)
2126,2126,CA,Carlsbad,90597,95.8,9.1,82.8,1.3,0.5,7.1,13.3
2127,2127,CA,Carmel-by-the-Sea,74758,97.3,8.1,93.1,0.3,0.2,3,4.7
2128,2128,CA,Carmel Valley Village,88516,92.1,4.7,91.8,0.5,0.5,1.6,7.4
2129,2129,CA,Carmet,-,100,53.3,91.5,0,0,2.1,0
2130,2130,CA,Carmichael,54322,93.4,16.6,80.6,4.8,0.9,4.3,11.7
2131,2131,CA,Carnelian Bay,83750,97.2,12.5,94.1,0.2,0.8,2.7,2.5
2132,2132,CA,Carpinteria,71174,79.5,9.3,71.7,0.8,1.1,2.3,48.7
2133,2133,CA,Carrick,-,100,0,84,5.3,1.5,1.5,6.1
2134,2134,CA,Carson,72421,79.6,10.9,23.8,23.8,0.6,25.6,38.6
2135,2135,CA,Cartago,45735,100,28.2,68.5,0,7.6,0,17.4
2136,2136,CA,Caruthers,43594,51.1,31.3,49,0.6,1.5,8.9,63.7
2137,2137,CA,Casa Conejo,91159,91.2,10,78.8,0.8,0.6,4.9,26.2
2138,2138,CA,Casa de Oro-Mount Helix,80196,92.1,12,79.3,5.9,0.5,3.2,17.2
2139,2139,CA,Casmalia,67679,53.3,0,65.9,2.2,0,0.7,42
2140,2140,CA,Caspar,56103,97.2,9,93.1,0.6,0,1.6,2.9
2141,2141,CA,Cassel,(X),100,23.5,93.7,0,1.4,0,2.9
2142,2142,CA,Castaic,104427,91.9,6.8,71.6,3.3,0.6,11.4,24.8
2143,2143,CA,Castle Hill,114784,98.3,1.9,85.6,2.2,0.1,8.5,6
2144,2144,CA,Castro Valley,85596,92.2,7.4,58,6.9,0.5,21.4,17.4
2145,2145,CA,Castroville,49654,46.4,25.2,43.3,1.5,1.5,2.6,90.1
2146,2146,CA,Cathedral City,39872,75.3,23.1,63.5,2.6,1.1,5,58.8
2147,2147,CA,Catheys Valley,59219,89.8,16.9,88.5,0.7,1.5,1.5,9.7
2148,2148,CA,Cayucos,58175,93.5,9.6,91.3,0.2,0.5,2.1,8
2149,2149,CA,Cazadero,41667,95.5,11.8,89.8,0.3,2,1.4,6.5
2150,2150,CA,Cedar Ridge,60673,92.1,12.5,94.2,0.3,0.5,0.4,6.3
2151,2151,CA,Cedar Slope,-,-,-,(X),(X),(X),(X),(X)
2152,2152,CA,Cedarville,28500,88.8,19.7,82.1,0.2,2.9,0,16.7
2153,2153,CA,Centerville,(X),88.5,22,81.9,0.3,2.3,5.1,25.3
2154,2154,CA,Ceres,47858,67.9,17.9,57.7,2.6,1.3,6.8,56
2155,2155,CA,Cerritos,90321,91.7,4.8,23.1,6.9,0.3,61.9,12
2156,2156,CA,Chalfant,66051,94.7,9.6,91.2,0,2,0.8,10.3
2157,2157,CA,Challenge-Brownsville,35046,95,29.7,87.6,0.9,2.7,0.4,7.8
2158,2158,CA,Channel Islands Beach,96932,99,2.3,87.4,0.9,0.5,3.5,13
2159,2159,CA,Charter Oak,61620,85.6,11.6,60.2,4.4,0.9,11.1,48.8
2160,2160,CA,Cherokee,(X),100,0,69.6,0,2.9,11.6,1.4
2161,2161,CA,Cherokee Strip,28889,64,59.7,37,0,1.8,0,82.4
2162,2162,CA,Cherryland,51071,74.3,24.8,41,11.5,1.4,9.5,54
2163,2163,CA,Cherry Valley,58383,85.2,9.8,85.7,1,1.6,1.4,21.2
2164,2164,CA,Chester,43106,93,13.6,91.1,0.5,2.1,1,8.3
2165,2165,CA,Chico,42342,92,24.9,80.8,2.1,1.4,4.2,15.4
2166,2166,CA,Chilcoot-Vinton,-,67.4,0,92.1,0.2,0.9,0.2,8.4
2167,2167,CA,China Lake Acres,23750,88,48.5,85.3,1.9,1.5,0.9,14.1
2168,2168,CA,Chinese Camp,(X),66.7,0,73,0,5.6,0,19.8
2169,2169,CA,Chino,72872,77.7,11.6,56.4,6.2,1,10.5,53.8
2170,2170,CA,Chino Hills,96914,93.2,6.5,50.8,4.6,0.5,30.3,29.1
2171,2171,CA,Chowchilla,34559,68.3,32.1,61.6,12.6,2,2.1,37.8
2172,2172,CA,Chualar,57679,45.1,14.1,28.3,0.1,0.2,0.9,96.7
2173,2173,CA,Chula Vista,65185,80.9,12.5,53.7,4.6,0.8,14.4,58.2
2174,2174,CA,Citrus,60553,73.2,13.9,54.3,2.2,1.1,7.9,72.8
2175,2175,CA,Citrus Heights,50047,89.9,15.4,80.3,3.3,0.9,3.3,16.5
2176,2176,CA,Claremont,88523,93.2,8.2,70.6,4.7,0.5,13.1,19.8
2177,2177,CA,Clarksburg,69083,88.9,5.1,81.1,0.5,0.5,3.8,26.1
2178,2178,CA,Clay,72500,89.4,4.7,82.1,0.5,2,0.7,20.3
2179,2179,CA,Clayton,131563,98.9,4,85.1,1.3,0.3,6.6,9
2180,2180,CA,Clear Creek,21771,84.3,48.8,88.2,0,3,0,8.9
2181,2181,CA,Clearlake,25404,79.1,37.5,73.8,4,2.6,1.1,21.3
2182,2182,CA,Clearlake Oaks,27552,84.2,31.4,87.1,2.3,1.9,1.4,8.1
2183,2183,CA,Clearlake Riviera,44637,85.6,22.1,85.5,1.2,2.4,1.3,13.7
2184,2184,CA,Cleone,40714,82.2,14.8,83.8,0.2,0.5,0.5,20.1
2185,2185,CA,Clio,(X),74.5,25.5,97,0,0,0,1.5
2186,2186,CA,Clipper Mills,-,50,0,92.3,0,2.1,0,3.5
2187,2187,CA,Cloverdale,63917,82.4,6.7,74.9,0.6,1.8,1.1,32.8
2188,2188,CA,Clovis,62666,88.9,13.8,70.9,2.7,1.4,10.7,25.6
2189,2189,CA,Clyde,(X),97.7,24.5,78.2,1.6,0.6,8.6,14.6
2190,2190,CA,Coachella,37497,51.2,31.6,48.1,0.8,0.7,0.7,96.4
2191,2191,CA,Coalinga,51860,73,23.2,57.8,4.1,1.3,3,53.5
2192,2192,CA,Coarsegold,(X),88.6,16.4,87.9,0.6,2.7,1.7,8.5
2193,2193,CA,Cobb,80545,91.7,17.3,91.4,0.8,1.7,0.7,6.4
2194,2194,CA,Coffee Creek,54500,89.8,12.7,91.2,0,2.3,2.3,7.4
2195,2195,CA,Cohasset,57292,94.9,11.5,90.2,0.9,1.7,0.2,5.1
2196,2196,CA,Cold Springs CDP (El Dorado,49886,97,29,92.6,0.9,1.1,0.7,9.6
2197,2197,CA,Cold Springs CDP (Tuolumne,33929,100,0,96.7,0.6,1.7,0.6,2.2
2198,2198,CA,Coleville,40278,100,0,78,1.2,2,1.6,22.2
2199,2199,CA,Colfax,48015,93.6,11.4,89.6,0.2,1.3,1.5,9.1
2200,2200,CA,College City,66607,81.4,0,71.4,0,1.7,0.3,46.2
2201,2201,CA,Collierville,49375,82.9,18.9,80.2,0.7,1.1,2.5,26.8
2202,2202,CA,Colma,77337,84.6,15.3,34.6,3.3,0.4,34.5,39.5
2203,2203,CA,Coloma,77833,93.2,6.3,87.3,0.8,0.6,1.5,11.9
2204,2204,CA,Colton,41565,70.1,22.1,43.4,9.7,1.3,5,71
2205,2205,CA,Columbia,39487,90.3,12.9,89.9,1.2,1.1,1.3,7.4
2206,2206,CA,Colusa,47607,73,18.1,66.1,0.9,1.8,1.3,52.4
